bhk_count,area_sqft,log_area,floor_number,total_floors,floor_ratio,is_ground_floor,is_top_floor,furnishing_encoded,transaction_encoded,is_owner_listing,price_inr,log_price,price_per_sqft,price_cr,price_to_locality_median_ratio,locality_mean_price_sqft,locality_median_price_sqft,locality_listing_count,locality_price_rank,dist_nearest_metro_km,dist_nearest_hospital_km,dist_nearest_school_km,dist_nearest_mall_km,dist_nearest_it_hub_km,dist_nearest_airport_km,metro_count_2km,hospital_count_3km,school_count_2km,metro_accessibility_score,livability_index,score_healthcare,score_education,score_metro,score_commercial,score_employment,builder_reputation_score,builder_listing_count,builder_avg_price_sqft,builder_price_premium_pct,infrastructure_impact_score,impact_metro_extension,impact_highway,impact_it_sez,impact_urban_development,city,locality,property_type_clean,builder_tier,livability_band,appreciation_potential_band,area_bin,type_apartment,type_builder_floor,type_penthouse,type_studio,type_villa
4,1888.0,7.543802867501509,0.0,,,1,0,0,1,0,18205000.0,16.717206894521635,9642.48,1.82,0.908,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.17,35,11530.874778105072,8.64,39.48,29.24,70.0,20.02,51.2,Gurgaon,Udyog Vihar,apartment,Tier 1,Poor,Medium,XLarge,1,0,0,0,0
4,1997.0,7.599901959208498,0.0,,,1,0,2,0,0,27803000.0,17.14065452247501,13922.38,2.78,0.87,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-32.44,5.48,5.4,9.91,6.02,0.53,Gurgaon,Cyber City,villa,Tier 2,Poor,Low,XLarge,0,0,0,0,1
3,1545.0,7.343426229147367,,,,0,1,0,1,0,15737000.0,16.57152524912751,10185.76,1.574,0.96,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.74,37,10965.891705343245,3.32,27.78,29.6,43.2,34.88,0.31,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
3,1390.0,7.237778191923443,1.0,10.0,0.1,0,0,1,0,0,14441000.0,16.485582010355984,10389.21,1.444,0.899,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17,35,11530.874778105072,-0.23,23.33,60.8,1.77,5.43,1.68,Gurgaon,Sector 56,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
3,1449.0,7.27931883541462,0.0,,,1,0,0,1,0,27554000.0,17.131658309879054,19015.87,2.755,1.189,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,37,10965.891705343245,-31.46,49.26,58.54,80.0,49.46,2.02,Gurgaon,Cyber City,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
4,2159.0,7.67786350067821,0.0,,,1,0,0,0,0,27078000.0,17.11423218496754,12541.92,2.708,1.067,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29,43,11223.359681792177,-4.48,35.27,28.93,80.0,36.09,0.62,Gurgaon,Sector 48,studio,Tier 2,Poor,Medium,XLarge,0,0,0,1,0
3,1681.0,7.427738840532894,2.0,8.0,0.25,0,0,0,0,0,15516000.0,16.557382371991594,9230.22,1.552,0.907,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,6.28,53.16,90.0,18.62,64.6,8.92,Gurgaon,Sector 15,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
1,600.0,6.398594934535208,1.0,10.0,0.1,0,0,0,0,0,5685000.0,15.553341861068253,9475.0,0.568,1.02,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,17.72,44.7,74.8,18.95,57.47,1.83,Gurgaon,Sohna Road,penthouse,Tier 2,Poor,Medium,Compact,0,0,1,0,0
4,2360.0,7.766840537085513,10.0,14.0,0.7142857142857143,0,0,1,1,1,38175000.0,17.457691435264124,16175.85,3.818,0.893,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,46,11646.705001117241,-35.71,43.81,46.6,31.92,43.51,51.2,Gurgaon,Golf Course Road,villa,Individual,Poor,Medium,XLarge,0,0,0,0,1
3,1639.0,7.402451520818244,,,,0,1,0,0,0,29665000.0,17.20547849138464,18099.45,2.966,0.999,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-39.62,43.52,42.14,70.0,18.11,51.2,Gurgaon,Golf Course Road,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
3,1540.0,7.340186835320115,0.0,,,1,0,2,0,0,14815000.0,16.511150806488956,9620.13,1.482,1.035,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99,37,10965.891705343245,18.03,14.34,10.01,39.51,11.36,0.49,Gurgaon,Sohna Road,studio,Tier 2,Poor,Low,Large,0,0,0,1,0
2,1091.0,6.9957661563048505,,,,0,1,0,0,0,9134000.0,16.027514382208135,8372.14,0.913,0.982,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,40,11155.323746176988,30.81,18.3,13.45,46.69,16.71,0.4,Gurgaon,Ardee City,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
3,1704.0,7.4413203897176174,5.0,20.0,0.25,0,0,0,0,0,12657000.0,16.353721058782245,7427.82,1.266,1.022,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,54.44,38.94,51.35,20.78,63.13,5.15,Gurgaon,New Gurgaon Sector 82,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
2,936.0,6.842683282238422,,,,0,1,0,0,0,12326000.0,16.327221491633644,13168.8,1.233,1.139,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,40,11155.323746176988,-3.48,41.73,44.27,14.04,52.75,51.2,Gurgaon,Sector 56,villa,Tier 2,Poor,Medium,Standard,0,0,0,0,1
3,1534.0,7.336285660021297,10.0,14.0,0.7142857142857143,0,0,2,0,0,18659000.0,16.741839214972824,12163.62,1.866,1.146,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,1.85,46.84,90.0,7.8,47.14,10.0,Gurgaon,Udyog Vihar,builder_floor,Tier 2,Poor,Medium,Large,0,1,0,0,0
2,1152.0,7.050122520269059,3.0,15.0,0.2,0,0,0,0,0,14766000.0,16.507837866324394,12817.71,1.477,1.091,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,47,10937.253284940389,-6.92,26.75,31.76,33.19,34.13,2.34,Gurgaon,Sector 48,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
3,1523.0,7.329093736246592,10.0,14.0,0.7142857142857143,0,0,2,1,0,27162000.0,17.11732953246229,17834.54,2.716,1.07,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,37,10965.891705343245,-34.18,21.99,18.93,47.54,23.16,0.34,Gurgaon,DLF Phase 5,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
5,2679.0,7.893572073504902,3.0,15.0,0.2,0,0,2,1,0,45744000.0,17.63857121540502,17075.03,4.574,1.067,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,42,10981.949143260465,-31.36,6.51,6.74,10.38,7.72,0.72,Gurgaon,Cyber City,apartment,Tier 2,Poor,Low,Luxury,1,0,0,0,0
1,538.0,6.289715570908998,,,,0,1,0,1,0,5449000.0,15.510942847085131,10128.25,0.545,0.876,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,55,10810.06286830001,-6.47,31.48,25.44,80.0,25.48,1.04,Gurgaon,Sector 56,villa,Tier 2,Poor,Low,Compact,0,0,0,0,1
5,2388.0,7.77863014732581,3.0,15.0,0.2,0,0,1,0,0,20063000.0,16.81438793050533,8401.59,2.006,0.981,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,26.24,52.61,70.73,80.0,45.45,2.47,Gurgaon,South City,apartment,Tier 2,Poor,Medium,XLarge,1,0,0,0,0
2,1009.0,6.917705609835305,5.0,20.0,0.25,0,0,0,0,0,11327000.0,16.242699902467475,11225.97,1.133,0.863,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,42,10981.949143260465,-15.54,39.43,10.18,70.0,41.88,57.0,Gurgaon,MG Road,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
4,2001.0,7.601901959875166,1.0,10.0,0.1,0,0,1,0,0,32538000.0,17.29791922578455,16260.87,3.254,1.016,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,43,11223.359681792177,-29.85,43.85,48.4,44.0,31.47,51.2,Gurgaon,Cyber City,apartment,Tier 2,Poor,Medium,XLarge,1,0,0,0,0
3,1362.0,7.217443431696533,3.0,15.0,0.2,0,0,2,1,0,16996000.0,16.64848863905421,12478.71,1.7,1.062,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.74,37,10965.891705343245,-6.67,5.64,5.84,8.86,6.75,0.66,Gurgaon,Sector 48,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
3,1361.0,7.216709486709457,3.0,15.0,0.2,0,0,0,1,0,12652000.0,16.35332594244656,9296.11,1.265,0.941,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99,37,10965.891705343245,10.97,19.07,23.53,6.32,32.89,6.73,Gurgaon,Sector 57,penthouse,Tier 2,Poor,Low,Large,0,0,1,0,0
3,1724.0,7.45298232946546,,,,0,1,1,0,0,20474000.0,16.834666395304286,11875.87,2.047,1.202,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,23.2,7.79,20.06,1.12,1.26,1.13,Gurgaon,Sector 57,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
4,1964.0,7.583247524303362,5.0,20.0,0.25,0,0,2,0,0,20649000.0,16.843177498477104,10513.75,2.065,1.083,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,40,11155.323746176988,14.93,43.58,42.88,67.44,19.36,51.2,Gurgaon,Nirvana Country,studio,Tier 2,Poor,Medium,XLarge,0,0,0,1,0
2,1055.0,6.962243464266207,7.0,12.0,0.5833333333333334,0,0,0,1,0,12803000.0,16.365190154535007,12135.55,1.28,1.05,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,55,10810.06286830001,-6.47,49.28,74.8,27.27,70.0,0.73,Gurgaon,Sector 56,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
2,990.0,6.898714534329988,7.0,12.0,0.5833333333333334,0,0,1,0,0,9746000.0,16.092367604991782,9844.44,0.975,0.968,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,6.28,37.84,19.77,70.0,22.07,57.0,Gurgaon,Sector 15,builder_floor,Tier 2,Poor,Medium,Standard,0,1,0,0,0
3,1773.0,7.480992162869525,7.0,12.0,0.5833333333333334,0,0,1,1,0,24567000.0,17.016914677625444,13856.18,2.457,1.179,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24,36,11000.572715809956,-6.38,23.8,49.56,6.75,13.0,9.27,Gurgaon,Sector 48,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
4,1956.0,7.579167967396076,7.0,12.0,0.5833333333333334,0,0,1,1,1,21020000.0,16.860984970986816,10746.42,2.102,0.915,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15,46,11646.705001117241,-0.88,47.72,74.8,22.09,67.11,1.74,Gurgaon,Sector 48,apartment,Individual,Poor,Medium,XLarge,1,0,0,0,0
3,1543.0,7.342131730584722,1.0,10.0,0.1,0,0,0,0,0,15650000.0,16.5659815388482,10142.58,1.565,1.092,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.17,55,10810.06286830001,16.35,51.33,54.23,80.0,64.27,1.43,Gurgaon,Sohna Road,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
3,1743.0,7.463936604468925,10.0,14.0,0.7142857142857143,0,0,0,1,0,13238000.0,16.398602115201115,7594.95,1.324,0.887,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,24.56,54.4,70.96,78.93,52.91,2.73,Gurgaon,South City,apartment,Tier 1,Poor,Medium,Large,1,0,0,0,0
2,1153.0,7.050989447068045,,,,0,1,0,0,1,12351000.0,16.329247670385254,10712.06,1.235,1.053,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,46,11646.705001117241,14.51,56.85,89.03,21.79,49.71,44.51,Gurgaon,Sector 15,apartment,Individual,Poor,Medium,Standard,1,0,0,0,0
4,1912.0,7.556427969440253,,,,0,1,2,1,0,15380000.0,16.548578587061275,8043.93,1.538,0.939,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,24.56,34.27,40.33,48.94,39.57,2.35,Gurgaon,South City,studio,Tier 1,Poor,Low,XLarge,0,0,0,1,0
2,1141.0,7.040536390215956,2.0,8.0,0.25,0,0,0,1,0,10823000.0,16.197184149673102,9485.54,1.082,1.112,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,28.59,23.11,60.8,1.54,4.72,1.72,Gurgaon,Ardee City,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
3,1556.0,7.350516171833998,5.0,20.0,0.25,0,0,0,1,1,19288000.0,16.77499375068885,12395.89,1.929,1.168,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15,46,11646.705001117241,9.73,25.44,60.8,3.96,11.23,2.82,Gurgaon,Udyog Vihar,apartment,Individual,Poor,Low,Large,1,0,0,0,0
1,522.0,6.259581464064923,7.0,12.0,0.5833333333333334,0,0,0,0,0,4949000.0,15.414696295995025,9480.84,0.495,0.893,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,1.85,36.83,67.98,10.64,43.46,0.22,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Medium,Compact,1,0,0,0,0
2,940.0,6.846943139585379,1.0,10.0,0.1,0,0,1,0,0,16172000.0,16.598791971578066,17204.26,1.617,1.033,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,42,10981.949143260465,-34.09,21.43,26.89,10.26,35.97,4.85,Gurgaon,DLF Phase 5,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
2,924.0,6.829793737512425,5.0,20.0,0.25,0,0,0,0,0,9926000.0,16.110668235875035,10742.42,0.993,1.107,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,40,11155.323746176988,14.93,34.61,42.88,37.62,48.07,0.31,Gurgaon,Nirvana Country,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
2,1118.0,7.020190708311925,7.0,12.0,0.5833333333333334,0,0,0,1,0,20517000.0,16.83676441748841,18351.52,2.052,1.013,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89,41,10665.515724471146,-41.12,42.83,74.8,11.83,56.81,0.4,Gurgaon,Golf Course Road,villa,Tier 1,Poor,Medium,Standard,0,0,0,0,1
3,1573.0,7.3613754289773485,1.0,10.0,0.1,0,0,2,1,0,18129000.0,16.713023479172044,11525.11,1.813,1.166,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,23.2,39.11,53.83,11.48,64.6,9.13,Gurgaon,Sector 57,studio,Tier 2,Poor,Medium,Large,0,0,0,1,0
2,1031.0,6.939253946041508,5.0,20.0,0.25,0,0,1,0,1,14155000.0,16.465578547174548,13729.39,1.416,1.056,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,46,11646.705001117241,-10.43,38.75,11.51,70.0,37.29,57.0,Gurgaon,MG Road,apartment,Individual,Poor,Medium,Standard,1,0,0,0,0
2,1119.0,7.02108396428914,,,,0,1,0,0,0,11529000.0,16.26037624495288,10302.95,1.153,0.971,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,1.85,28.74,60.03,7.04,21.84,4.33,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
2,1130.0,7.030857476116121,,,,0,1,2,0,1,10195000.0,16.137408060077984,9022.12,1.02,0.887,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,46,11646.705001117241,14.51,46.14,90.0,8.06,38.88,16.53,Gurgaon,Sector 15,apartment,Individual,Poor,Medium,Standard,1,0,0,0,0
2,948.0,6.855408798609928,10.0,14.0,0.7142857142857143,0,0,0,1,0,10475000.0,16.164502119237866,11049.58,1.048,0.94,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,55,10810.06286830001,-8.0,24.37,60.8,2.16,8.18,3.05,Gurgaon,Sector 48,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
2,1083.0,6.988413181999592,0.0,,,1,0,0,0,0,15722000.0,16.570571626940975,14517.08,1.572,1.116,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-16.87,3.62,3.49,6.73,3.91,0.36,Gurgaon,MG Road,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
1,470.0,6.154858094016418,10.0,14.0,0.7142857142857143,0,0,1,0,0,3707000.0,15.125733751892747,7887.23,0.371,0.996,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,36.57,23.18,46.91,7.11,19.05,2.87,Gurgaon,Palam Vihar,builder_floor,Tier 2,Poor,Low,Micro,0,1,0,0,0
3,1688.0,7.4318919168078,3.0,15.0,0.2,0,0,2,1,0,14764000.0,16.507702410864347,8746.45,1.476,1.021,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74,36,11000.572715809956,28.47,7.49,7.45,13.49,8.19,0.68,Gurgaon,South City,builder_floor,Tier 1,Poor,Low,Large,0,1,0,0,0
3,1646.0,7.4067107301776405,10.0,14.0,0.7142857142857143,0,0,2,0,0,17665000.0,16.687095895384495,10732.08,1.766,1.011,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75,40,11155.323746176988,5.1,28.24,36.11,12.65,47.84,5.58,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
3,1780.0,7.484930283289661,7.0,12.0,0.5833333333333334,0,0,0,1,0,22478000.0,16.92804765554829,12628.09,2.248,1.075,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,42,10981.949143260465,-6.54,11.63,13.22,13.92,15.68,1.51,Gurgaon,Sector 48,villa,Tier 2,Poor,Low,Large,0,0,0,0,1
3,1381.0,7.231287004327616,2.0,8.0,0.25,0,0,2,0,0,16719000.0,16.632056415031972,12106.44,1.672,1.141,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25,42,10981.949143260465,3.47,40.19,74.8,13.18,44.19,1.64,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
2,917.0,6.822197390620491,5.0,20.0,0.25,0,0,0,0,1,10944000.0,16.208302010218734,11934.57,1.094,1.208,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,46,11646.705001117241,17.86,51.56,74.8,39.17,68.33,2.32,Gurgaon,Sector 57,builder_floor,Individual,Poor,Medium,Standard,0,1,0,0,0
4,1969.0,7.585788821732034,2.0,8.0,0.25,0,0,1,0,1,15639000.0,16.565278416361057,7942.61,1.564,1.003,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,47.14,54.14,90.0,25.34,64.6,7.09,Gurgaon,Palam Vihar,apartment,Individual,Poor,Medium,XLarge,1,0,0,0,0
3,1468.0,7.292337176173877,0.0,,,1,0,2,0,0,26763000.0,17.10253093192905,18230.93,2.676,1.139,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-32.44,49.95,65.48,32.44,41.22,51.2,Gurgaon,Cyber City,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
3,1461.0,7.2875606403097235,3.0,15.0,0.2,0,0,2,1,0,17146000.0,16.657275526543476,11735.8,1.715,1.106,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24,36,11000.572715809956,3.64,47.57,74.8,19.05,70.0,0.38,Gurgaon,Udyog Vihar,penthouse,Tier 1,Poor,Medium,Large,0,0,1,0,0
1,586.0,6.375024819828097,5.0,20.0,0.25,0,0,1,0,0,5048000.0,15.434502881301423,8614.33,0.505,1.01,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,26.76,58.67,90.0,16.15,64.6,38.97,Gurgaon,Ardee City,penthouse,Tier 2,Poor,Medium,Compact,0,0,1,0,0
2,975.0,6.883462586413092,1.0,10.0,0.1,0,0,0,1,0,10971000.0,16.210766076949017,11252.31,1.097,1.106,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24,36,11000.572715809956,8.15,12.51,29.39,3.54,3.17,3.6,Gurgaon,Sector 15,villa,Tier 1,Poor,Low,Standard,0,0,0,0,1
2,982.0,6.890609120147166,7.0,12.0,0.5833333333333334,0,0,1,1,0,9484000.0,16.06511683160817,9657.84,0.948,0.91,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,1.85,55.32,75.23,66.16,60.53,3.1,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
2,1128.0,7.029087564149662,3.0,15.0,0.2,0,0,1,0,0,18032000.0,16.707658570718657,15985.82,1.803,0.882,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89,41,10665.515724471146,-41.12,46.43,58.8,33.8,35.42,51.2,Gurgaon,Golf Course Road,builder_floor,Tier 1,Poor,Medium,Standard,0,1,0,0,0
3,1552.0,7.347943823148687,,,,0,1,1,0,0,23186000.0,16.95905924934196,14939.43,2.319,1.149,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89,41,10665.515724471146,-17.98,12.17,8.68,31.84,10.78,0.33,Gurgaon,MG Road,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
3,1700.0,7.438971592395862,0.0,,,1,0,1,0,0,22176000.0,16.91452122606556,13044.71,2.218,1.003,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,37,10965.891705343245,-15.67,6.83,5.71,16.72,5.64,0.38,Gurgaon,MG Road,penthouse,Tier 2,Poor,Low,Large,0,0,1,0,0
